tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2021-520,Roland Garros,Clay,128,G,20210531,190,105449,,,Steve Johnson,R,188,USA,31.4,106329,,,Thiago Monteiro,L,183,BRA,27,6-3 6-7(2) 7-6(2) 3-6 6-3,5,R64,229,19,4,175,102,74,33,26,8,14,20,7,155,105,76,22,25,8,15,88,878,80,936
2021-520,Roland Garros,Clay,128,G,20210531,191,105807,12,,Pablo Carreno Busta,R,188,ESP,29.8,111505,,WC,Enzo Couacaud,R,183,FRA,26.2,2-6 6-3 6-4 6-4,5,R64,148,3,3,110,77,59,17,19,8,10,10,4,116,63,46,28,18,5,8,12,3085,177,400
2021-520,Roland Garros,Clay,128,G,20210531,192,106218,,,Marcos Giron,R,180,USA,27.8,105550,,,Guido Pella,L,183,ARG,31,7-6(2) 6-1 6-7(3) 6-4,5,R64,195,9,2,125,76,59,25,21,5,9,6,7,150,106,63,23,20,12,20,84,900,61,1114
2021-520,Roland Garros,Clay,128,G,20210531,193,106426,22,,Cristian Garin,R,185,CHI,25,111456,,Q,Mackenzie Mcdonald,R,178,USA,26.1,4-6 4-6 7-6(7) 6-3 8-6,5,R64,254,11,4,186,124,89,30,28,14,18,11,2,168,118,81,29,27,4,9,23,2350,119,675
2021-520,Roland Garros,Clay,128,G,20210531,194,124187,32,,Reilly Opelka,R,211,USA,23.7,144719,,,Jaume Munar,R,183,ESP,24,6-3 6-2 3-6 7-5,5,R64,159,18,2,128,85,64,20,19,7,9,1,8,98,56,43,23,19,2,7,35,1726,72,974
2021-520,Roland Garros,Clay,128,G,20210531,195,106421,2,,Daniil Medvedev,R,198,RUS,25.3,126205,,,Tommy Paul,R,185,USA,24,3-6 6-1 6-4 6-3,5,R64,138,4,2,89,50,40,18,18,2,6,4,2,117,76,44,15,17,7,15,2,9793,52,1225
2021-520,Roland Garros,Clay,128,G,20210531,196,104925,1,,Novak Djokovic,R,188,SRB,34,105575,,,Ricardas Berankis,R,175,LTU,30.9,6-1 6-4 6-1,5,R32,92,5,3,67,42,37,13,12,0,0,1,3,75,53,31,7,12,3,9,1,11313,93,839
2021-520,Roland Garros,Clay,128,G,20210531,197,207518,,,Lorenzo Musetti,R,185,ITA,19.2,106065,,,Marco Cecchinato,R,185,ITA,28.6,3-6 6-4 6-3 3-6 6-3,5,R32,187,2,3,143,101,66,25,23,7,11,1,4,133,105,70,15,23,8,13,76,950,83,903
2021-520,Roland Garros,Clay,128,G,20210531,198,126610,9,,Matteo Berrettini,R,196,ITA,25.1,126952,,,Soon Woo Kwon,R,180,KOR,23.4,7-6(6) 6-3 6-4,5,R32,131,23,2,89,62,52,16,16,0,0,1,3,105,61,44,21,15,8,10,9,3958,91,854
2021-520,Roland Garros,Clay,128,G,20210531,199,103819,8,,Roger Federer,R,185,SUI,39.8,136440,,,Dominik Koepfer,L,180,GER,27,7-6(5) 6-7(3) 7-6(4) 7-5,5,R32,215,6,1,158,101,69,33,24,2,6,11,4,161,95,62,41,24,9,14,8,5605,59,1134
2021-520,Roland Garros,Clay,128,G,20210531,200,104745,3,,Rafael Nadal,L,185,ESP,34.9,111815,,,Cameron Norrie,L,188,GBR,25.7,6-3 6-3 6-3,5,R32,127,3,2,76,47,37,16,14,1,3,2,1,81,48,27,15,13,6,12,3,9630,45,1430
2021-520,Roland Garros,Clay,128,G,20210531,201,206173,18,,Jannik Sinner,R,191,ITA,19.7,144707,,,Mikael Ymer,R,183,SWE,22.7,6-1 7-5 6-3,5,R32,142,5,3,92,52,42,21,14,10,11,0,3,106,71,42,14,14,10,16,19,2500,105,776
2021-520,Roland Garros,Clay,128,G,20210531,202,106043,10,,Diego Schwartzman,R,170,ARG,28.7,104259,,,Philipp Kohlschreiber,R,178,GER,37.6,6-4 6-2 6-1,5,R32,122,0,0,64,43,33,13,13,1,2,2,0,91,58,28,14,12,6,13,10,3465,132,572
2021-520,Roland Garros,Clay,128,G,20210531,203,105526,,,Jan Lennard Struff,R,193,GER,31,207989,,Q,Carlos Alcaraz,R,183,ESP,18,6-4 7-6(3) 6-2,5,R32,136,10,3,94,42,35,27,15,5,8,3,1,100,59,31,24,15,5,11,42,1500,97,815
2021-520,Roland Garros,Clay,128,G,20210531,204,100644,6,,Alexander Zverev,R,198,GER,24.1,111513,,,Laslo Djere,R,188,SRB,25.9,6-2 7-5 6-2,5,R32,128,4,4,82,58,42,15,14,3,5,3,6,106,60,37,17,14,3,10,6,6990,55,1168
2021-520,Roland Garros,Clay,128,G,20210531,205,105453,,,Kei Nishikori,R,178,JPN,31.4,105967,,Q,Henri Laaksonen,R,185,SUI,29.1,7-5 0-0 RET,5,R32,58,1,3,31,20,14,6,6,0,1,2,5,57,33,22,8,6,8,10,49,1318,150,498
2021-520,Roland Garros,Clay,128,G,20210531,206,200221,,,Alejandro Davidovich Fokina,R,183,ESP,21.9,134770,15,,Casper Ruud,R,183,NOR,22.4,7-6(3) 2-6 7-6(6) 0-6 7-5,5,R32,275,2,4,196,133,85,24,25,12,20,6,6,165,106,67,34,25,10,14,46,1408,16,2690
2021-520,Roland Garros,Clay,128,G,20210531,207,105643,,,Federico Delbonis,L,193,ARG,30.6,104926,27,,Fabio Fognini,R,178,ITA,34,6-4 6-1 6-3,5,R32,126,3,1,76,54,42,13,13,4,5,3,3,108,76,48,9,13,8,14,51,1225,29,1933
2021-520,Roland Garros,Clay,128,G,20210531,208,126774,5,,Stefanos Tsitsipas,R,193,GRE,22.8,104545,31,,John Isner,R,208,USA,36,5-7 6-3 7-6(3) 6-1,5,R32,158,8,5,119,71,61,29,20,3,4,19,1,111,74,57,19,20,4,7,5,7500,34,1730
2021-520,Roland Garros,Clay,128,G,20210531,209,105807,12,,Pablo Carreno Busta,R,188,ESP,29.8,105449,,,Steve Johnson,R,188,USA,31.4,6-4 6-4 6-2,5,R32,122,5,2,93,66,46,16,14,5,6,8,5,91,52,36,15,14,4,9,12,3085,88,878
2021-520,Roland Garros,Clay,128,G,20210531,210,106426,22,,Cristian Garin,R,185,CHI,25,106218,,,Marcos Giron,R,180,USA,27.8,6-1 5-7 6-2 6-2,5,R32,151,2,1,105,69,48,19,18,5,8,6,4,114,63,37,21,17,10,19,23,2350,84,900
2021-520,Roland Garros,Clay,128,G,20210531,211,106421,2,,Daniil Medvedev,R,198,RUS,25.3,124187,32,,Reilly Opelka,R,211,USA,23.7,6-4 6-2 6-4,5,R32,98,10,4,73,38,34,21,14,2,3,5,2,88,60,37,11,14,11,16,2,9793,35,1726
2021-520,Roland Garros,Clay,128,G,20210531,212,104925,1,,Novak Djokovic,R,188,SRB,34,207518,,,Lorenzo Musetti,R,185,ITA,19.2,6-7(7) 6-7(2) 6-1 6-0 4-0 RET,5,R16,207,11,2,132,93,70,21,21,2,4,1,2,121,75,38,24,20,0,9,1,11313,76,950
2021-520,Roland Garros,Clay,128,G,20210531,213,126610,9,,Matteo Berrettini,R,196,ITA,25.1,103819,8,,Roger Federer,R,185,SUI,39.8,W/O,5,R16,,,,,,,,0,,,,,,,,,0,,,9,3958,8,5605
2021-520,Roland Garros,Clay,128,G,20210531,214,104745,3,,Rafael Nadal,L,185,ESP,34.9,206173,18,,Jannik Sinner,R,191,ITA,19.7,7-5 6-3 6-0,5,R16,137,4,7,83,48,39,15,14,3,7,0,4,76,50,21,10,13,5,14,3,9630,19,2500
2021-520,Roland Garros,Clay,128,G,20210531,215,106043,10,,Diego Schwartzman,R,170,ARG,28.7,105526,,,Jan Lennard Struff,R,193,GER,31,7-6(9) 6-4 7-5,5,R16,182,0,4,130,95,57,17,17,8,14,13,5,135,72,46,25,17,7,15,10,3465,42,1500
2021-520,Roland Garros,Clay,128,G,20210531,216,100644,6,,Alexander Zverev,R,198,GER,24.1,105453,,,Kei Nishikori,R,178,JPN,31.4,6-4 6-1 6-1,5,R16,114,5,2,66,47,32,13,12,2,4,0,0,88,53,21,17,12,3,11,6,6990,49,1318
2021-520,Roland Garros,Clay,128,G,20210531,217,200221,,,Alejandro Davidovich Fokina,R,183,ESP,21.9,105643,,,Federico Delbonis,L,193,ARG,30.6,6-4 6-4 4-6 6-4,5,R16,176,2,3,113,74,52,19,20,7,12,1,5,129,79,51,23,20,9,16,46,1408,51,1225
2021-520,Roland Garros,Clay,128,G,20210531,218,126774,5,,Stefanos Tsitsipas,R,193,GRE,22.8,105807,12,,Pablo Carreno Busta,R,188,ESP,29.8,6-3 6-2 7-5,5,R16,127,6,0,95,63,47,19,15,5,6,1,1,86,63,39,10,14,7,12,5,7500,12,3085
2021-520,Roland Garros,Clay,128,G,20210531,219,106421,2,,Daniil Medvedev,R,198,RUS,25.3,106426,22,,Cristian Garin,R,185,CHI,25,6-2 6-1 7-5,5,R16,124,14,6,78,44,38,18,14,1,2,0,3,92,59,33,14,13,5,11,2,9793,23,2350
2021-520,Roland Garros,Clay,128,G,20210531,220,104925,1,,Novak Djokovic,R,188,SRB,34,126610,9,,Matteo Berrettini,R,196,ITA,25.1,6-3 6-2 6-7(5) 7-5,5,QF,208,10,1,132,92,71,26,21,3,3,11,3,144,94,67,21,20,5,9,1,11313,9,3958
2021-520,Roland Garros,Clay,128,G,20210531,221,104745,3,,Rafael Nadal,L,185,ESP,34.9,106043,10,,Diego Schwartzman,R,170,ARG,28.7,6-3 4-6 6-4 6-0,5,QF,165,6,3,91,60,44,21,18,1,4,3,3,94,59,35,16,17,7,14,3,9630,10,3465
2021-520,Roland Garros,Clay,128,G,20210531,222,100644,6,,Alexander Zverev,R,198,GER,24.1,200221,,,Alejandro Davidovich Fokina,R,183,ESP,21.9,6-4 6-1 6-1,5,QF,96,3,3,62,34,26,16,12,3,6,0,3,73,44,21,9,12,6,15,6,6990,46,1408
2021-520,Roland Garros,Clay,128,G,20210531,223,126774,5,,Stefanos Tsitsipas,R,193,GRE,22.8,106421,2,,Daniil Medvedev,R,198,RUS,25.3,6-3 7-6(3) 7-5,5,QF,139,3,1,102,66,48,27,17,6,8,5,0,107,72,43,21,16,3,7,5,7500,2,9793
2021-520,Roland Garros,Clay,128,G,20210531,224,104925,1,,Novak Djokovic,R,188,SRB,34,104745,3,,Rafael Nadal,L,185,ESP,34.9,3-6 6-3 7-6(4) 6-2,5,SF,251,6,3,133,85,55,24,19,10,16,6,8,133,86,51,19,19,14,22,1,11313,3,9630
2021-520,Roland Garros,Clay,128,G,20210531,225,126774,5,,Stefanos Tsitsipas,R,193,GRE,22.8,100644,6,,Alexander Zverev,R,198,GER,24.1,6-3 6-3 4-6 4-6 6-3,5,SF,217,8,3,138,94,71,23,24,3,6,11,7,142,99,74,17,23,9,14,5,7500,6,6990
2021-520,Roland Garros,Clay,128,G,20210531,226,104925,1,,Novak Djokovic,R,188,SRB,34,126774,5,,Stefanos Tsitsipas,R,193,GRE,22.8,6-7(6) 2-6 6-3 6-2 6-4,5,F,251,5,3,134,91,71,23,24,5,8,14,4,177,109,73,34,23,11,16,1,11313,5,7500
2021-540,Wimbledon,Grass,128,G,20210628,100,104925,1,,Novak Djokovic,R,188,SRB,34.1,207733,,WC,Jack Draper,L,193,GBR,19.5,4-6 6-1 6-2 6-2,5,R128,120,25,1,81,63,55,12,17,2,3,4,6,106,60,42,18,16,9,15,1,12113,253,255
2021-540,Wimbledon,Grass,128,G,20210628,101,104731,,,Kevin Anderson,R,203,RSA,35.1,144642,,Q,Tomas Barrios Vera,R,191,CHI,23.5,6-7(4) 6-4 6-4 7-6(4),5,R128,187,41,1,140,94,82,24,23,2,2,5,1,135,100,76,22,23,6,8,102,753,209,334
2021-540,Wimbledon,Grass,128,G,20210628,102,104312,,,Andreas Seppi,R,190,ITA,37.3,105311,,,Joao Sousa,R,185,POR,32.2,4-6 6-4 7-5 6-2,5,R128,192,14,4,149,86,56,35,20,18,21,6,0,146,104,61,23,20,8,14,90,863,120,682
2021-540,Wimbledon,Grass,128,G,20210628,103,106045,,Q,Denis Kudla,R,180,USA,28.8,200221,30,,Alejandro Davidovich Fokina,R,183,ESP,22,5-7 4-6 7-6(4) 6-3 6-3,5,R128,198,13,8,147,78,58,36,26,7,13,9,12,162,110,75,22,27,6,13,114,698,35,1723
2021-540,Wimbledon,Grass,128,G,20210628,104,106426,17,,Cristian Garin,R,185,CHI,25,126523,,Q,Bernabe Zapata Miralles,R,183,ESP,24.4,6-7(6) 6-3 3-6 6-3 6-2,5,R128,190,14,4,156,114,89,18,25,6,8,4,5,166,98,66,36,23,16,21,20,2440,125,650
2021-540,Wimbledon,Grass,128,G,20210628,105,117360,,Q,Marc Polmans,R,188,AUS,24.1,104229,,,Yen Hsun Lu,R,180,TPE,37.8,6-2 7-5 4-6 6-1,5,R128,147,8,3,113,80,61,16,19,2,5,4,3,104,70,40,18,18,3,10,154,467,625,45
2021-540,Wimbledon,Grass,128,G,20210628,106,124079,,,Pedro Martinez,R,185,ESP,24.1,105882,,,Stefano Travaglia,R,185,ITA,29.5,6-3 2-6 6-4 6-4,5,R128,163,3,2,118,68,44,29,19,6,11,13,5,119,66,51,19,18,10,16,107,736,88,870
2021-540,Wimbledon,Grass,128,G,20210628,107,104792,13,,Gael Monfils,R,193,FRA,34.8,106331,,Q,Christopher Oconnell,R,183,AUS,27,4-6 6-2 7-6(5) 4-6 6-4,5,R128,205,14,11,168,107,82,30,26,6,9,2,3,166,107,74,30,25,9,13,17,2568,130,609
2021-540,Wimbledon,Grass,128,G,20210628,108,106043,9,,Diego Schwartzman,R,170,ARG,28.8,105332,,,Benoit Paire,R,196,FRA,32.1,6-3 6-4 6-0,5,R128,91,0,0,68,43,34,17,13,1,2,7,9,93,48,29,18,12,9,15,11,3060,46,1387
2021-540,Wimbledon,Grass,128,G,20210628,109,106281,,WC,Liam Broady,L,183,GBR,27.4,106065,,,Marco Cecchinato,R,185,ITA,28.7,6-3 6-4 6-0,5,R128,108,8,1,89,67,50,12,13,6,6,4,5,73,45,26,12,12,6,11,143,509,86,878
2021-540,Wimbledon,Grass,128,G,20210628,110,106210,,,Jiri Vesely,L,198,CZE,27.9,105870,,,Yannick Hanfmann,R,193,GER,29.6,6-1 7-5 7-6(5),5,R128,133,9,3,89,57,47,23,16,0,0,9,2,96,62,45,19,16,4,7,72,954,99,793
2021-540,Wimbledon,Grass,128,G,20210628,111,105916,,,Marton Fucsovics,R,188,HUN,29.3,206173,19,,Jannik Sinner,R,191,ITA,19.8,5-7 6-3 7-5 6-3,5,R128,184,6,8,139,74,56,28,21,6,12,2,5,132,75,49,24,21,10,19,48,1344,23,2320
2021-540,Wimbledon,Grass,128,G,20210628,112,104926,26,,Fabio Fognini,R,178,ITA,34,105077,,,Albert Ramos,L,188,ESP,33.4,7-6(4) 6-2 6-4,5,R128,117,6,5,96,59,49,19,15,2,3,3,1,97,59,37,21,16,3,7,31,1868,39,1595
2021-540,Wimbledon,Grass,128,G,20210628,113,111513,,,Laslo Djere,R,188,SRB,26,104655,,,Pablo Cuevas,R,180,URU,35.4,5-7 6-4 6-4 6-4,5,R128,138,8,5,122,77,62,24,21,4,5,11,10,108,79,64,13,21,1,4,55,1168,84,881
2021-540,Wimbledon,Grass,128,G,20210628,114,144750,,,Lloyd Harris,R,193,RSA,24.3,105575,,,Ricardas Berankis,R,175,LTU,31,6-3 6-4 7-6(6),5,R128,150,24,4,113,82,65,13,17,2,3,2,5,128,83,58,20,15,10,13,51,1268,80,895
2021-540,Wimbledon,Grass,128,G,20210628,115,126094,5,,Andrey Rublev,R,188,RUS,23.6,105643,,,Federico Delbonis,L,193,ARG,30.7,4-6 6-4 6-1 6-2,5,R128,135,11,2,104,65,51,21,18,3,5,7,7,114,67,43,21,17,7,13,7,6120,47,1360
2021-540,Wimbledon,Grass,128,G,20210628,116,126207,,,Frances Tiafoe,R,188,USA,23.4,126774,3,,Stefanos Tsitsipas,R,193,GRE,22.8,6-4 6-4 6-3,5,R128,122,7,3,103,67,46,24,14,7,7,15,1,78,54,41,10,15,4,8,57,1148,4,7980
2021-540,Wimbledon,Grass,128,G,20210628,117,105577,,,Vasek Pospisil,R,193,CAN,31,106148,,,Roberto Carballes Baena,R,183,ESP,28.2,6-3 6-3 6-3,5,R128,104,18,0,77,50,41,17,14,4,5,5,3,81,51,33,12,13,7,12,65,1071,100,786
2021-540,Wimbledon,Grass,128,G,20210628,118,106078,,,Egor Gerasimov,R,196,BLR,28.6,126652,,WC,Jay Clarke,R,183,GBR,22.9,6-3 3-6 7-6(5) 6-2,5,R128,166,13,2,126,89,71,16,20,7,9,6,6,124,67,48,32,19,10,14,73,941,230,301
2021-540,Wimbledon,Grass,128,G,20210628,119,111575,25,,Karen Khachanov,R,198,RUS,25.1,111456,,Q,Mackenzie Mcdonald,R,178,USA,26.2,3-6 6-3 6-4 7-6(3),5,R128,170,15,1,134,91,64,25,21,14,17,13,6,130,79,58,25,20,4,8,29,1965,108,735
2021-540,Wimbledon,Grass,128,G,20210628,120,105554,22,,Daniel Evans,R,175,GBR,31,103852,,,Feliciano Lopez,L,188,ESP,39.7,7-6(4) 6-2 7-5,5,R128,124,9,3,93,61,54,18,17,3,3,13,4,91,54,41,18,16,1,4,26,2151,89,865
2021-540,Wimbledon,Grass,128,G,20210628,121,105583,,,Dusan Lajovic,R,183,SRB,30.9,104468,,,Gilles Simon,R,183,FRA,36.5,6-4 7-5 3-6 4-6 6-3,5,R128,241,3,3,163,114,74,30,24,7,11,8,6,165,111,79,24,24,11,16,42,1540,97,801
2021-540,Wimbledon,Grass,128,G,20210628,122,126156,,Q,Antoine Hoang,R,183,FRA,25.6,111190,,Q,Zhizhen Zhang,R,193,CHN,24.6,4-6 7-6(5) 6-7(5) 6-3 6-2,5,R128,221,6,4,156,114,87,23,27,3,6,13,1,171,111,83,29,26,7,12,156,456,175,412
2021-540,Wimbledon,Grass,128,G,20210628,123,200624,,,Sebastian Korda,R,196,USA,20.9,200282,15,,Alex De Minaur,R,183,AUS,22.3,6-3 6-4 6-7(5) 7-6(5),5,R128,205,10,4,143,89,68,32,23,7,9,3,7,164,103,68,33,22,15,19,50,1272,15,2690
2021-540,Wimbledon,Grass,128,G,20210628,124,133430,10,,Denis Shapovalov,L,185,CAN,22.2,104259,,,Philipp Kohlschreiber,R,178,GER,37.7,6-4 4-6 6-3 5-7 6-4,5,R128,215,14,16,164,91,70,37,26,10,13,3,3,147,88,69,29,25,8,12,12,2915,115,697
2021-540,Wimbledon,Grass,128,G,20210628,125,104665,,,Pablo Andujar,R,180,ESP,35.4,105732,,,Pierre Hugues Herbert,R,188,FRA,30.2,7-6(7) 4-6 7-6(7) 5-7 8-6,5,R128,302,1,8,227,145,89,41,31,10,19,28,26,220,113,90,42,31,11,19,70,1005,101,785
2021-540,Wimbledon,Grass,128,G,20210628,126,106214,,Q,Oscar Otte,R,193,GER,27.9,126239,,Q,Arthur Rinderknech,R,196,FRA,25.9,4-6 6-3 6-2 6-7(5) 13-12(2),5,R128,237,24,8,187,125,105,34,30,5,7,27,4,205,139,104,30,30,7,11,151,479,109,734
2021-540,Wimbledon,Grass,128,G,20210628,127,104918,,WC,Andy Murray,R,191,GBR,34.1,105932,24,,Nikoloz Basilashvili,R,185,GEO,29.3,6-4 6-3 5-7 6-3,5,R128,212,17,0,122,71,51,25,20,5,10,5,5,131,78,51,18,20,6,14,118,685,28,1985
2021-540,Wimbledon,Grass,128,G,20210628,128,136440,,,Dominik Koepfer,L,180,GER,27.1,124187,27,,Reilly Opelka,R,211,USA,23.8,6-4 7-6(3) 6-2,5,R128,119,7,4,99,59,49,24,16,3,3,19,1,88,55,42,14,15,0,3,62,1108,32,1806
2021-540,Wimbledon,Grass,128,G,20210628,129,126952,,,Soon Woo Kwon,R,180,KOR,23.5,109054,,Q,Daniel Masur,R,183,GER,26.6,6-7(2) 6-3 6-4 6-4,5,R128,154,14,6,131,84,68,23,21,2,3,10,4,121,80,57,20,21,6,10,71,986,222,316
2021-540,Wimbledon,Grass,128,G,20210628,130,200175,,,Miomir Kecmanovic,R,183,SRB,21.8,105487,,,Facundo Bagnis,L,183,ARG,31.3,6-4 3-6 6-3 7-6(1),5,R128,162,8,3,113,71,56,24,20,2,4,14,7,136,78,57,28,21,13,16,49,1309,92,828
2021-540,Wimbledon,Grass,128,G,20210628,131,105138,8,,Roberto Bautista Agut,R,183,ESP,33.2,105357,,,John Millman,R,183,AUS,32,6-2 3-6 6-3 7-6(4),5,R128,183,3,1,112,68,47,26,20,2,5,9,1,116,73,50,19,19,2,7,10,3125,43,1521
2021-540,Wimbledon,Grass,128,G,20210628,132,126610,7,,Matteo Berrettini,R,196,ITA,25.2,105550,,,Guido Pella,L,183,ARG,31.1,6-4 3-6 6-4 6-0,5,R128,136,20,3,88,54,45,21,17,0,1,4,4,112,75,48,18,18,3,8,9,4468,59,1114
2021-540,Wimbledon,Grass,128,G,20210628,133,122298,,LL,Botic Van De Zandschulp,R,191,NED,25.7,106296,,Q,Gregoire Barrere,R,183,FRA,27.3,6-2 6-7(4) 6-1 7-6(3),5,R128,160,14,8,129,78,60,28,22,1,4,4,2,131,85,56,21,19,12,19,139,540,131,607
2021-540,Wimbledon,Grass,128,G,20210628,134,105379,,,Aljaz Bedene,R,181,SLO,31.9,144895,,,Corentin Moutet,L,180,FRA,22.1,6-4 6-4 6-0,5,R128,102,5,0,70,44,37,15,13,4,5,1,1,72,49,28,10,13,3,9,64,1089,83,883
2021-540,Wimbledon,Grass,128,G,20210628,135,106415,,,Yoshihito Nishioka,L,170,JPN,25.7,104545,28,,John Isner,R,208,USA,36.1,7-6(5) 2-6 6-3 6-7(3) 6-4,5,R128,198,3,4,158,113,81,30,27,4,6,36,2,148,92,75,33,26,2,4,58,1142,33,1775
2021-540,Wimbledon,Grass,128,G,20210628,136,104871,,,Jeremy Chardy,R,188,FRA,34.3,106234,20,,Aslan Karatsev,R,185,RUS,27.8,7-6(4) 7-6(6) 6-3,5,R128,147,18,1,101,66,52,26,18,4,4,8,4,118,78,55,21,17,7,8,61,1111,24,2304
2021-540,Wimbledon,Grass,128,G,20210628,137,125802,,,Ilya Ivashka,R,193,BLR,27.3,144719,,,Jaume Munar,R,183,ESP,24.1,6-1 7-5 7-6(5),5,R128,146,7,3,95,47,40,25,16,1,2,4,8,114,65,43,23,16,9,14,79,900,69,1009
2021-540,Wimbledon,Grass,128,G,20210628,138,105453,,,Kei Nishikori,R,178,JPN,31.4,200615,,,Alexei Popyrin,R,196,AUS,21.8,6-4 6-4 6-4,5,R128,118,6,2,90,56,41,25,15,7,7,10,4,100,57,40,21,15,8,11,53,1183,67,1027
2021-540,Wimbledon,Grass,128,G,20210628,139,111442,,,Jordan Thompson,R,183,AUS,27.1,134770,12,,Casper Ruud,R,183,NOR,22.5,7-6(6) 7-6(3) 2-6 2-6 6-2,5,R128,243,8,2,157,82,63,42,25,13,18,10,5,155,98,71,32,25,4,7,78,902,14,2690
2021-540,Wimbledon,Grass,128,G,20210628,140,200000,16,,Felix Auger Aliassime,R,193,CAN,20.8,106329,,,Thiago Monteiro,L,183,BRA,27,6-3 6-3 6-3,5,R128,127,8,0,69,46,40,16,14,0,0,6,2,106,68,39,19,13,9,13,19,2468,81,891
2021-540,Wimbledon,Grass,128,G,20210628,141,144707,,,Mikael Ymer,R,183,SWE,22.8,104542,,,Jo-Wilfried Tsonga,R,188,FRA,36.1,7-5 6-7(4) 5-7 6-4 6-3,5,R128,240,3,5,157,121,89,21,27,4,7,16,3,208,129,91,40,29,22,28,98,796,85,880
2021-540,Wimbledon,Grass,128,G,20210628,142,126149,,,Gianluca Mager,R,188,ITA,26.5,106228,,,Juan Ignacio Londero,R,180,ARG,27.8,7-6(3) 6-0 4-6 6-3,5,R128,146,17,3,130,76,56,28,20,9,11,8,7,121,74,52,18,18,5,10,77,918,129,623
2021-540,Wimbledon,Grass,128,G,20210628,143,106401,,,Nick Kyrgios,R,193,AUS,26.1,200005,21,,Ugo Humbert,L,188,FRA,23,6-4 4-6 3-6 6-1 9-7,5,R128,206,23,6,150,104,76,29,26,10,13,13,9,159,102,77,25,26,8,13,60,1113,25,2270
2021-540,Wimbledon,Grass,128,G,20210628,144,126203,31,,Taylor Fritz,R,196,USA,23.6,206909,,Q,Brandon Nakashima,R,188,USA,19.9,7-5 3-6 6-4 7-5,5,R128,155,16,6,116,66,54,26,21,4,7,7,3,125,81,59,22,22,5,10,40,1590,138,549
2021-540,Wimbledon,Grass,128,G,20210628,145,105449,,,Steve Johnson,R,188,USA,31.5,110602,,,Dennis Novak,R,183,AUT,27.8,7-6(7) 6-2 7-5,5,R128,119,10,3,101,60,49,23,17,5,6,12,5,98,63,46,14,16,2,6,74,929,122,677
2021-540,Wimbledon,Grass,128,G,20210628,146,105815,,,Tennys Sandgren,R,188,USA,29.9,105613,,,Norbert Gombos,R,193,SVK,30.8,6-4 6-7(5) 6-1 6-3,5,R128,152,10,2,105,59,49,33,14,0,0,10,5,126,72,53,27,13,8,13,68,1019,94,822
2021-540,Wimbledon,Grass,128,G,20210628,147,100644,4,,Alexander Zverev,R,198,GER,24.1,134868,,Q,Tallon Griekspoor,R,188,NED,24.9,6-3 6-4 6-1,5,R128,89,20,4,71,48,37,11,13,2,4,3,4,84,56,33,11,13,9,16,6,7305,124,673
2021-540,Wimbledon,Grass,128,G,20210628,148,103819,6,,Roger Federer,R,185,SUI,39.8,105173,,,Adrian Mannarino,L,180,FRA,32.9,6-4 6-7(3) 3-6 6-2 0-0 RET,5,R128,164,16,3,112,68,50,27,19,6,8,5,6,130,83,63,20,21,9,13,8,4815,41,1571
2021-540,Wimbledon,Grass,128,G,20210628,149,104755,,,Richard Gasquet,R,183,FRA,35,105216,,,Yuichi Sugita,R,173,JPN,32.7,7-6(4) 4-6 6-2 6-1,5,R128,140,8,5,105,53,37,36,19,1,4,6,3,114,69,45,20,18,4,10,56,1148,110,730
2021-540,Wimbledon,Grass,128,G,20210628,150,106109,,WC,Alex Bolt,L,183,AUS,28.4,105936,,,Filip Krajinovic,R,185,SRB,29.3,7-6(5) 6-4 7-5,5,R128,126,10,0,96,67,52,16,18,0,3,16,4,115,74,49,22,17,7,12,149,482,44,1479
2021-540,Wimbledon,Grass,128,G,20210628,151,111815,29,,Cameron Norrie,L,188,GBR,25.8,106298,,,Lucas Pouille,R,185,FRA,27.3,6-7(6) 7-5 6-2 7-5,5,R128,165,6,7,127,94,70,15,23,2,5,12,5,136,69,47,32,22,10,17,34,1770,95,820
2021-540,Wimbledon,Grass,128,G,20210628,152,132283,23,,Lorenzo Sonego,R,191,ITA,26.1,105155,,,Pedro Sousa,R,180,POR,33,6-2 7-5 6-0,5,R128,108,12,3,75,49,38,15,13,2,3,2,9,104,63,38,13,13,9,16,27,2038,121,678
2021-540,Wimbledon,Grass,128,G,20210628,153,123755,,,Daniel Elahi Galan,R,191,COL,25,105948,,,Federico Coria,R,180,ARG,29.3,6-4 4-6 7-5 7-5,5,R128,172,3,2,134,92,67,20,22,6,10,5,3,143,95,66,21,22,8,14,112,706,87,873
2021-540,Wimbledon,Grass,128,G,20210628,154,105902,,,James Duckworth,R,183,AUS,29.4,105430,,,Radu Albot,R,175,MDA,31.6,6-4 6-4 6-1,5,R128,126,7,2,100,64,43,20,14,10,12,4,5,100,57,34,15,13,7,13,91,853,93,826
