tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2019-520,Roland Garros,Clay,128,G,20190527,1404,111575,10,,Karen Khachanov,R,198,RUS,23,105223,8,,Juan Martin del Potro,R,198,ARG,30.6,7-5 6-3 3-6 6-3,5,R16,189,6,4,128,75,56,29,20,7,9,11,7,131,87,62,16,19,9,13,11,2800,9,3235
2019-520,Roland Garros,Clay,128,G,20190527,1405,104527,24,,Stan Wawrinka,R,183,SUI,34.1,126774,6,,Stefanos Tsitsipas,R,193,GRE,20.7,7-6(6) 5-7 6-4 3-6 8-6,5,R16,309,16,3,206,128,91,40,29,22,27,3,6,183,124,92,28,28,9,14,28,1365,6,4080
2019-520,Roland Garros,Clay,128,G,20190527,1406,103819,3,,Roger Federer,R,185,SUI,37.7,104919,,,Leonardo Mayer,R,188,ARG,32,6-2 6-3 6-3,5,R16,102,4,0,70,47,39,16,13,0,0,0,4,87,45,28,20,13,5,10,3,5950,68,770
2019-520,Roland Garros,Clay,128,G,20190527,1407,105453,7,,Kei Nishikori,R,178,JPN,29.4,105332,,,Benoit Paire,R,196,FRA,30,6-2 6-7(8) 6-2 6-7(8) 7-5,5,R16,235,3,6,182,118,80,31,26,7,12,8,15,177,95,68,32,26,9,19,7,3860,38,1168
2019-520,Roland Garros,Clay,128,G,20190527,1408,104745,2,,Rafael Nadal,L,185,ESP,32.9,106228,,,Juan Ignacio Londero,R,180,ARG,25.7,6-2 6-3 6-3,5,R16,133,6,1,76,54,40,13,13,4,5,4,2,82,47,30,13,13,6,12,2,7945,78,695
2019-520,Roland Garros,Clay,128,G,20190527,1501,104925,1,,Novak Djokovic,R,188,SRB,32,100644,5,,Alexander Zverev,R,198,GER,22,7-5 6-2 6-2,5,QF,129,1,4,86,55,44,16,14,7,8,10,8,84,58,38,9,14,5,11,1,12355,5,4360
2019-520,Roland Garros,Clay,128,G,20190527,1502,106233,4,,Dominic Thiem,R,185,AUT,25.7,111575,10,,Karen Khachanov,R,198,RUS,23,6-2 6-4 6-2,5,QF,107,3,3,73,46,37,17,13,0,0,5,4,84,57,35,12,13,3,8,4,4685,11,2800
2019-520,Roland Garros,Clay,128,G,20190527,1503,103819,3,,Roger Federer,R,185,SUI,37.7,104527,24,,Stan Wawrinka,R,183,SUI,34.1,7-6(4) 4-6 7-6(5) 6-4,5,QF,215,5,2,149,94,73,32,22,3,5,8,7,171,113,81,27,22,16,18,3,5950,28,1365
2019-520,Roland Garros,Clay,128,G,20190527,1504,104745,2,,Rafael Nadal,L,185,ESP,32.9,105453,7,,Kei Nishikori,R,178,JPN,29.4,6-1 6-1 6-3,5,QF,111,3,3,69,50,38,10,12,4,5,2,1,74,54,24,10,11,4,11,2,7945,7,3860
2019-520,Roland Garros,Clay,128,G,20190527,1601,106233,4,,Dominic Thiem,R,185,AUT,25.7,104925,1,,Novak Djokovic,R,188,SRB,32,6-2 3-6 7-5 5-7 7-5,5,SF,253,4,4,149,103,67,27,27,5,12,6,4,177,133,83,21,26,13,22,4,4685,1,12355
2019-520,Roland Garros,Clay,128,G,20190527,1602,104745,2,,Rafael Nadal,L,185,ESP,32.9,103819,3,,Roger Federer,R,185,SUI,37.7,6-3 6-4 6-2,5,SF,145,3,1,88,72,49,9,14,2,4,3,1,93,55,34,15,13,10,16,2,7945,3,5950
2019-520,Roland Garros,Clay,128,G,20190527,1701,104745,2,,Rafael Nadal,L,185,ESP,32.9,106233,4,,Dominic Thiem,R,185,AUT,25.7,6-3 5-7 6-1 6-1,5,F,181,3,0,106,78,57,18,18,4,6,7,1,92,64,37,14,17,6,13,2,7945,4,4685
2019-540,Wimbledon,Grass,128,G,20190701,100,104925,1,,Novak Djokovic,R,188,SRB,32.1,104259,,,Philipp Kohlschreiber,R,178,GER,35.7,6-3 7-5 6-3,5,R128,123,12,3,76,50,42,15,15,3,5,9,3,100,52,32,23,15,8,14,1,12415,57,885
2019-540,Wimbledon,Grass,128,G,20190701,101,106045,,,Denis Kudla,R,180,USA,26.8,104291,,,Malek Jaziri,R,185,TUN,35.4,6-4 6-1 6-3,5,R128,100,9,2,70,41,33,20,13,0,0,8,4,96,60,38,15,13,6,11,111,520,100,557
2019-540,Wimbledon,Grass,128,G,20190701,102,104919,,,Leonardo Mayer,R,188,ARG,32.1,105208,,,Ernests Gulbis,R,190,LAT,30.8,6-1 7-6(12) 6-2,5,R128,137,2,5,90,51,40,26,15,2,3,2,6,108,58,40,19,13,12,17,59,875,92,617
2019-540,Wimbledon,Grass,128,G,20190701,103,128034,,,Hubert Hurkacz,R,196,POL,22.3,105583,32,,Dusan Lajovic,R,183,SRB,29,6-3 4-6 6-4 6-4,5,R128,154,9,2,118,85,65,21,20,7,8,2,2,149,98,62,29,19,12,15,48,959,36,1251
2019-540,Wimbledon,Grass,128,G,20190701,104,200000,19,,Felix Auger Aliassime,R,193,CAN,18.8,105577,,,Vasek Pospisil,R,193,CAN,29,5-7 6-2 6-4 6-3,5,R128,167,8,11,110,62,49,28,19,4,6,9,3,126,82,56,19,20,6,12,21,1654,187,279
2019-540,Wimbledon,Grass,128,G,20190701,105,144895,,Q,Corentin Moutet,L,180,FRA,20.1,105777,,,Grigor Dimitrov,R,191,BUL,28.1,2-6 3-6 7-6(4) 6-3 6-1,5,R128,178,4,9,147,96,64,24,22,6,12,12,3,147,101,67,22,24,12,19,84,660,49,952
2019-540,Wimbledon,Grass,128,G,20190701,106,104719,,Q,Marcel Granollers,R,191,ESP,33.2,132283,,,Lorenzo Sonego,R,191,ITA,24.1,7-6(4) 6-4 6-4,5,R128,156,5,1,95,61,50,18,17,5,7,8,0,122,88,59,13,16,15,19,105,536,46,970
2019-540,Wimbledon,Grass,128,G,20190701,107,200005,,,Ugo Humbert,L,188,FRA,21,104792,16,,Gael Monfils,R,193,FRA,32.8,6-7(6) 3-6 6-4 7-5 3-0 RET,5,R128,198,8,9,153,89,62,34,23,11,15,11,8,164,109,74,23,24,10,16,66,822,15,1985
2019-540,Wimbledon,Grass,128,G,20190701,108,106421,11,,Daniil Medvedev,R,198,RUS,23.3,103893,,,Paolo Lorenzi,R,183,ITA,37.5,6-3 7-6(2) 7-6(2),5,R128,128,15,3,91,60,54,20,18,0,1,3,4,113,69,51,22,17,11,13,13,2625,106,531
2019-540,Wimbledon,Grass,128,G,20190701,109,200615,,Q,Alexei Popyrin,R,196,AUS,19.9,105807,,,Pablo Carreno Busta,R,188,ESP,27.9,7-6(2) 7-5 6-2,5,R128,113,15,3,85,52,45,19,17,1,3,1,6,111,67,45,17,16,12,17,101,553,50,950
2019-540,Wimbledon,Grass,128,G,20190701,110,104871,,,Jeremy Chardy,R,188,FRA,32.3,105373,,,Martin Klizan,L,191,SVK,29.9,3-6 6-0 6-3 6-4,5,R128,139,12,4,94,61,53,16,17,5,7,9,10,125,78,52,17,17,12,18,81,675,56,903
2019-540,Wimbledon,Grass,128,G,20190701,111,105676,21,,David Goffin,R,180,BEL,28.5,105614,,,Bradley Klahn,L,183,USA,28.8,6-4 6-4 6-4,5,R128,110,7,4,78,41,37,23,15,0,0,6,3,92,51,36,24,15,5,8,23,1510,87,648
2019-540,Wimbledon,Grass,128,G,20190701,112,106378,30,,Kyle Edmund,R,188,GBR,24.4,144719,,,Jaume Munar,R,183,ESP,22.1,6-4 6-4 6-4,5,R128,135,4,2,103,72,50,20,15,6,8,7,3,96,61,42,13,15,10,15,30,1325,90,630
2019-540,Wimbledon,Grass,128,G,20190701,113,104269,,,Fernando Verdasco,L,188,ESP,35.6,111794,,Q,Kamil Majchrzak,R,180,POL,23.4,6-4 6-4 6-4,5,R128,108,12,4,81,41,36,25,15,2,3,5,3,89,53,38,19,15,9,13,37,1235,108,523
2019-540,Wimbledon,Grass,128,G,20190701,114,103333,,,Ivo Karlovic,R,208,CRO,40.3,105063,,Q,Andrea Arnaboldi,L,180,ITA,31.5,6-4 6-4 7-6(4),5,R128,101,21,3,83,60,55,14,17,0,0,8,4,89,48,38,25,16,2,4,80,679,219,226
2019-540,Wimbledon,Grass,128,G,20190701,115,105341,,,Thomas Fabbiano,R,173,ITA,30,126774,7,,Stefanos Tsitsipas,R,193,GRE,20.8,6-4 3-6 6-4 6-7(8) 6-3,5,R128,203,1,4,152,104,83,25,24,8,10,11,7,164,95,71,39,27,6,11,89,639,6,4215
2019-540,Wimbledon,Grass,128,G,20190701,116,104731,4,,Kevin Anderson,R,203,RSA,33.1,105732,,,Pierre Hugues Herbert,R,188,FRA,28.2,6-3 6-4 6-2,5,R128,106,16,1,79,46,37,24,14,7,7,4,3,82,55,33,14,13,3,7,8,3610,39,1143
2019-540,Wimbledon,Grass,128,G,20190701,117,104386,,,Janko Tipsarevic,R,180,SRB,35,106415,,,Yoshihito Nishioka,L,170,JPN,23.7,6-4 6-7(2) 6-2 5-7 6-2,5,R128,236,17,5,174,113,83,29,25,14,17,4,2,156,100,64,32,26,7,14,288,125,68,776
2019-540,Wimbledon,Grass,128,G,20190701,118,104312,,,Andreas Seppi,R,190,ITA,35.3,111797,,,Nicolas Jarry,R,201,CHI,23.7,6-3 6-7(8) 6-1 6-2,5,R128,143,6,5,111,66,56,28,20,1,2,23,4,121,74,55,17,17,7,13,73,745,53,920
2019-540,Wimbledon,Grass,128,G,20190701,119,105550,26,,Guido Pella,L,183,ARG,29.1,105657,,,Marius Copil,R,191,ROU,28.7,7-6(11) 5-7 6-3 6-4,5,R128,174,2,1,133,99,72,22,22,3,6,19,7,127,83,66,19,22,4,8,26,1430,88,647
2019-540,Wimbledon,Grass,128,G,20190701,120,104527,22,,Stan Wawrinka,R,183,SUI,34.2,105074,,Q,Ruben Bemelmans,L,183,BEL,31.4,6-3 6-2 6-2,5,R128,87,7,4,73,42,32,24,13,0,0,1,2,83,51,30,15,12,6,11,19,1715,171,311
2019-540,Wimbledon,Grass,128,G,20190701,121,124187,,,Reilly Opelka,R,211,USA,21.8,105649,,,Cedrik Marcel Stebe,L,183,GER,28.7,6-3 7-6(4) 6-1,5,R128,108,11,3,86,55,43,18,13,5,6,2,5,94,58,34,20,16,10,16,63,855,518,10
2019-540,Wimbledon,Grass,128,G,20190701,122,104898,,,Robin Haase,R,191,NED,32.2,106075,,,Jozef Kovalik,R,183,SVK,26.6,6-1 6-3 6-1,5,R128,81,7,1,61,35,29,17,11,2,2,2,9,74,48,28,7,12,3,10,76,716,165,330
2019-540,Wimbledon,Grass,128,G,20190701,123,105683,15,,Milos Raonic,R,196,CAN,28.5,105432,,,Prajnesh Gunneswaran,L,188,IND,29.6,7-6(1) 6-4 6-2,5,R128,108,14,4,85,57,47,19,16,2,2,5,2,93,62,42,15,15,4,7,17,1945,93,611
2019-540,Wimbledon,Grass,128,G,20190701,124,111575,10,,Karen Khachanov,R,198,RUS,23.1,126952,,Q,Soon Woo Kwon,R,180,KOR,21.5,7-6(6) 6-4 4-6 7-5,5,R128,188,18,6,147,95,72,24,22,8,12,6,5,144,92,66,24,23,10,15,9,2980,125,447
2019-540,Wimbledon,Grass,128,G,20190701,125,103852,,,Feliciano Lopez,L,188,ESP,37.7,106218,,Q,Marcos Giron,R,180,USA,25.9,6-4 6-2 6-4,5,R128,94,16,3,69,44,42,14,14,0,0,3,2,82,53,33,18,14,3,7,54,917,155,356
2019-540,Wimbledon,Grass,128,G,20190701,126,104327,,,Steve Darcis,R,178,BEL,35.2,104999,,,Mischa Zverev,L,190,GER,31.8,6-2 6-4 6-4,5,R128,110,4,1,100,67,49,17,14,11,12,7,4,93,55,37,15,14,6,11,221,221,213,230
2019-540,Wimbledon,Grass,128,G,20190701,127,105138,23,,Roberto Bautista Agut,R,183,ESP,31.2,105376,,,Peter Gojowczyk,R,188,GER,29.9,6-3 6-2 6-3,5,R128,90,5,1,74,51,39,15,13,5,6,10,3,85,46,33,11,13,6,12,22,1600,121,465
2019-540,Wimbledon,Grass,128,G,20190701,128,105332,28,,Benoit Paire,R,196,FRA,30.1,106228,,,Juan Ignacio Londero,R,180,ARG,25.8,4-6 6-4 6-4 7-6(4),5,R128,168,18,10,146,85,62,32,22,7,10,5,5,132,91,62,19,21,5,9,32,1278,60,870
2019-540,Wimbledon,Grass,128,G,20190701,129,200175,,,Miomir Kecmanovic,R,183,SRB,19.8,106148,,,Roberto Carballes Baena,R,183,ESP,26.2,2-6 6-3 6-3 6-1,5,R128,124,6,3,103,64,49,19,17,4,6,2,1,100,61,42,15,16,9,14,67,817,74,742
2019-540,Wimbledon,Grass,128,G,20190701,130,104655,,,Pablo Cuevas,R,180,URU,33.4,106000,,,Damir Dzumhur,R,175,BIH,27.1,4-6 7-6(8) 2-6 6-4 6-2,5,R128,186,11,11,160,82,60,41,24,6,12,7,3,153,109,70,26,25,10,16,45,1003,91,628
2019-540,Wimbledon,Grass,128,G,20190701,131,106210,,Q,Jiri Vesely,L,198,CZE,25.9,100644,6,,Alexander Zverev,R,198,GER,22.1,4-6 6-3 6-2 7-5,5,R128,151,7,7,118,79,63,20,19,6,7,24,4,113,77,57,14,20,3,8,124,448,5,4405
2019-540,Wimbledon,Grass,128,G,20190701,132,105023,,,Sam Querrey,R,198,USA,31.7,106233,5,,Dominic Thiem,R,185,AUT,25.8,6-7(4) 7-6(1) 6-3 6-0,5,R128,149,22,4,135,69,62,37,20,6,6,15,3,111,68,51,22,21,0,4,65,830,4,4595
2019-540,Wimbledon,Grass,128,G,20190701,133,126094,,,Andrey Rublev,R,188,RUS,21.6,106426,,,Cristian Garin,R,185,CHI,23,4-6 6-4 7-5 6-4,5,R128,174,12,4,118,72,55,25,21,5,9,8,5,171,100,64,30,21,20,26,79,696,34,1259
2019-540,Wimbledon,Grass,128,G,20190701,134,105357,,,John Millman,R,183,AUS,30,106198,,,Hugo Dellien,R,180,BOL,26,6-2 6-3 6-4,5,R128,99,5,0,90,50,40,25,14,6,6,2,1,74,50,33,12,13,2,6,64,850,83,666
2019-540,Wimbledon,Grass,128,G,20190701,135,111513,31,,Laslo Djere,R,188,SRB,24,105819,,,Guido Andreozzi,R,183,ARG,27.9,3-6 7-6(3) 7-6(3) 6-3,5,R128,184,12,4,129,77,61,29,22,4,7,5,6,142,94,68,22,22,4,7,35,1255,114,512
2019-540,Wimbledon,Grass,128,G,20190701,136,104468,20,,Gilles Simon,R,183,FRA,34.5,106099,,Q,Salvatore Caruso,R,185,ITA,26.5,7-6(7) 6-3 6-2,5,R128,152,3,5,110,67,43,22,15,10,13,1,3,107,66,35,17,15,4,11,25,1445,123,458
2019-540,Wimbledon,Grass,128,G,20190701,137,105815,,,Tennys Sandgren,R,188,USA,27.9,106034,,Q,Yasutaka Uchiyama,R,183,JPN,26.9,3-6 6-2 6-4 6-3,5,R128,131,7,2,96,69,50,15,18,1,4,5,1,103,59,38,21,18,6,12,94,611,180,292
2019-540,Wimbledon,Grass,128,G,20190701,138,105916,,,Marton Fucsovics,R,188,HUN,27.3,110602,,Q,Dennis Novak,R,183,AUT,25.8,3-6 6-4 7-6(2) 6-2,5,R128,154,3,5,102,69,51,16,20,1,7,1,3,136,85,50,24,20,11,19,51,930,104,536
2019-540,Wimbledon,Grass,128,G,20190701,139,104926,12,,Fabio Fognini,R,178,ITA,32.1,126207,,,Frances Tiafoe,R,188,USA,21.4,5-7 6-4 6-3 4-6 6-4,5,R128,203,12,3,162,103,71,33,26,3,8,13,3,152,102,67,28,25,3,9,10,2785,38,1160
2019-540,Wimbledon,Grass,128,G,20190701,140,105227,13,,Marin Cilic,R,198,CRO,30.7,105173,,,Adrian Mannarino,L,180,FRA,31,7-6(6) 7-6(4) 6-3,5,R128,168,16,6,119,77,64,21,18,4,5,13,4,113,68,52,23,17,6,8,18,1940,42,1066
2019-540,Wimbledon,Grass,128,G,20190701,141,105311,,,Joao Sousa,R,185,POR,30.2,206703,,,Paul Jubb,R,180,GBR,19.6,6-0 6-3 6-7(8) 6-1,5,R128,136,12,2,112,64,48,29,19,1,3,2,3,117,68,44,18,16,6,14,69,770,431,27
2019-540,Wimbledon,Grass,128,G,20190701,142,105554,,,Daniel Evans,R,175,GBR,29.1,105643,,,Federico Delbonis,L,193,ARG,28.7,6-3 7-6(5) 6-3,5,R128,134,5,2,97,68,52,19,16,2,2,6,6,107,56,43,24,15,11,13,61,860,75,731
2019-540,Wimbledon,Grass,128,G,20190701,143,105932,18,,Nikoloz Basilashvili,R,185,GEO,27.3,104868,,,James Ward,R,190,GBR,32.3,2-6 4-6 6-4 6-4 8-6,5,R128,208,7,7,155,96,69,31,26,6,11,19,5,180,113,75,34,26,11,16,16,1960,195,267
2019-540,Wimbledon,Grass,128,G,20190701,144,105575,,,Ricardas Berankis,R,175,LTU,29,133430,29,,Denis Shapovalov,L,185,CAN,20.2,7-6(0) 6-4 6-3,5,R128,128,2,4,115,69,51,28,17,5,5,10,6,88,49,35,23,15,3,5,77,714,27,1390
2019-540,Wimbledon,Grass,128,G,20190701,145,104542,,,Jo-Wilfried Tsonga,R,188,FRA,34.2,106071,,,Bernard Tomic,R,196,AUS,26.6,6-2 6-1 6-4,5,R128,58,21,1,57,41,35,13,12,0,0,1,1,68,49,28,10,13,3,9,72,750,96,593
2019-540,Wimbledon,Grass,128,G,20190701,146,106401,,,Nick Kyrgios,R,193,AUS,24.1,111442,,,Jordan Thompson,R,183,AUS,25.1,7-6(4) 3-6 7-6(10) 0-6 6-1,5,R128,206,23,6,165,110,76,23,26,7,14,12,3,146,95,63,31,22,4,8,43,1045,44,1037
2019-540,Wimbledon,Grass,128,G,20190701,147,104745,3,,Rafael Nadal,L,185,ESP,33,105216,,Q,Yuichi Sugita,R,173,JPN,30.7,6-3 6-1 6-3,5,R128,121,11,2,82,46,36,21,13,4,5,4,2,80,52,28,14,12,9,15,2,7945,274,151
2019-540,Wimbledon,Grass,128,G,20190701,148,105453,8,,Kei Nishikori,R,178,JPN,29.5,106329,,Q,Thiago Monteiro,L,183,BRA,25,6-4 7-6(3) 6-4,5,R128,130,5,4,90,63,49,16,17,0,1,8,1,103,72,49,16,16,4,7,7,4040,113,515
2019-540,Wimbledon,Grass,128,G,20190701,149,111815,,,Cameron Norrie,L,188,GBR,23.8,104797,,,Denis Istomin,R,185,UZB,32.8,6-2 6-4 6-4,5,R128,124,6,4,95,59,46,17,14,7,8,4,5,119,73,44,21,14,10,15,55,915,115,505
2019-540,Wimbledon,Grass,128,G,20190701,150,105449,,,Steve Johnson,R,188,USA,29.5,105077,,,Albert Ramos,L,188,ESP,31.4,6-4 6-2 6-3,5,R128,112,10,1,83,53,45,17,14,4,4,3,0,89,59,38,13,13,7,11,71,750,99,560
2019-540,Wimbledon,Grass,128,G,20190701,151,200282,25,,Alex De Minaur,R,183,AUS,20.3,106065,,,Marco Cecchinato,R,185,ITA,26.7,6-0 6-4 7-6(5),5,R128,122,6,0,105,72,53,18,15,7,8,5,3,95,63,40,14,14,3,8,29,1330,41,1085
2019-540,Wimbledon,Grass,128,G,20190701,152,105526,33,,Jan Lennard Struff,R,193,GER,29.1,105430,,,Radu Albot,R,175,MDA,29.6,6-4 6-3 6-2,5,R128,88,17,2,81,44,36,22,13,3,3,5,1,77,49,35,11,14,2,7,33,1265,40,1126
2019-540,Wimbledon,Grass,128,G,20190701,153,126203,,,Taylor Fritz,R,196,USA,21.6,104607,,,Tomas Berdych,R,196,CZE,33.7,6-4 6-4 6-3,5,R128,94,19,1,86,55,44,18,15,6,7,4,2,85,48,38,16,14,4,8,31,1320,110,520
2019-540,Wimbledon,Grass,128,G,20190701,154,105062,,,Mikhail Kukushkin,R,183,KAZ,31.5,104665,,,Pablo Andujar,R,180,ESP,33.4,6-3 6-2 6-4,5,R128,117,4,1,87,65,45,17,14,3,3,2,3,92,65,40,11,13,6,10,58,885,78,702
2019-540,Wimbledon,Grass,128,G,20190701,155,104545,9,,John Isner,R,208,USA,34.1,134770,,,Casper Ruud,R,183,NOR,20.5,6-3 6-4 7-6(9),5,R128,118,29,3,94,71,61,12,16,2,2,7,9,89,62,50,14,16,1,3,12,2715,62,857
2019-540,Wimbledon,Grass,128,G,20190701,156,126610,17,,Matteo Berrettini,R,196,ITA,23.2,105379,,,Aljaz Bedene,R,181,SLO,29.9,3-6 6-3 6-2 7-6(3),5,R128,176,19,4,112,68,57,23,20,6,8,7,6,151,89,61,27,19,10,14,20,1665,85,660
2019-540,Wimbledon,Grass,128,G,20190701,157,104571,,,Marcos Baghdatis,R,183,CYP,34,111790,,LL,Brayden Schnur,R,193,CAN,23.9,6-2 6-4 6-4,5,R128,116,7,4,83,45,37,20,14,6,7,7,4,97,63,39,16,14,11,16,135,420,112,520
2019-540,Wimbledon,Grass,128,G,20190701,158,136440,,,Dominik Koepfer,L,180,GER,25.1,105936,,,Filip Krajinovic,R,185,SRB,27.3,6-3 4-6 7-6(9) 6-1,5,R128,155,13,6,148,84,69,26,20,8,10,4,3,109,72,49,18,19,3,7,130,437,52,928
2019-540,Wimbledon,Grass,128,G,20190701,159,106043,24,,Diego Schwartzman,R,170,ARG,26.8,105051,,,Matthew Ebden,R,188,AUS,31.5,6-4 3-6 6-3 6-2,5,R128,129,1,5,104,70,50,18,18,3,7,12,8,117,78,52,16,18,7,14,24,1485,95,606
2019-540,Wimbledon,Grass,128,G,20190701,160,106298,27,,Lucas Pouille,R,185,FRA,25.3,104755,,,Richard Gasquet,R,183,FRA,33,6-1 6-4 7-6(4),5,R128,108,16,4,100,68,52,17,16,5,6,11,4,94,54,36,18,14,7,11,28,1340,47,965
2019-540,Wimbledon,Grass,128,G,20190701,161,106296,,Q,Gregoire Barrere,R,183,FRA,25.3,122330,,,Alexander Bublik,R,196,KAZ,22,3-6 6-4 6-3 6-3,5,R128,111,3,7,102,57,37,29,18,3,7,21,14,126,75,54,17,19,8,15,116,488,82,673
2019-540,Wimbledon,Grass,128,G,20190701,162,126652,,,Jay Clarke,R,183,GBR,20.9,111511,,Q,Noah Rubin,R,175,USA,23.3,4-6 7-5 6-4 6-4,5,R128,164,15,7,135,69,50,37,21,7,11,5,3,124,75,45,30,21,6,12,169,316,182,287
2019-540,Wimbledon,Grass,128,G,20190701,163,103819,2,,Roger Federer,R,185,SUI,37.8,144750,,,Lloyd Harris,R,193,RSA,22.3,3-6 6-1 6-2 6-2,5,R128,111,9,1,78,44,35,27,16,0,1,5,3,99,59,37,18,16,6,12,3,6620,86,652
2019-540,Wimbledon,Grass,128,G,20190701,164,104925,1,,Novak Djokovic,R,188,SRB,32.1,106045,,,Denis Kudla,R,180,USA,26.8,6-3 6-2 6-2,5,R64,93,13,2,73,49,39,13,13,3,5,3,4,76,51,28,7,12,6,13,1,12415,111,520
2019-540,Wimbledon,Grass,128,G,20190701,165,128034,,,Hubert Hurkacz,R,196,POL,22.3,104919,,,Leonardo Mayer,R,188,ARG,32.1,6-7(4) 6-1 7-6(7) 6-3,5,R64,175,9,3,135,94,70,23,22,3,4,11,14,134,81,58,22,20,4,8,48,959,59,875
2019-540,Wimbledon,Grass,128,G,20190701,166,200000,19,,Felix Auger Aliassime,R,193,CAN,18.8,144895,,Q,Corentin Moutet,L,180,FRA,20.1,6-3 4-6 6-4 6-2,5,R64,182,9,9,139,87,60,29,19,12,14,2,11,123,87,59,13,18,8,13,21,1654,84,660
2019-540,Wimbledon,Grass,128,G,20190701,167,200005,,,Ugo Humbert,L,188,FRA,21,104719,,Q,Marcel Granollers,R,191,ESP,33.2,6-4 7-6(3) 7-5,5,R64,159,8,6,118,73,55,25,17,5,7,2,5,113,74,51,18,18,9,13,66,822,105,536
2019-540,Wimbledon,Grass,128,G,20190701,168,106421,11,,Daniil Medvedev,R,198,RUS,23.3,200615,,Q,Alexei Popyrin,R,196,AUS,19.9,6-7(6) 6-1 6-4 6-4,5,R64,151,10,4,108,62,53,30,21,1,2,6,2,134,86,61,18,19,8,13,13,2625,101,553
2019-540,Wimbledon,Grass,128,G,20190701,169,105676,21,,David Goffin,R,180,BEL,28.5,104871,,,Jeremy Chardy,R,188,FRA,32.3,6-2 6-4 6-3,5,R64,101,9,5,78,49,38,16,13,2,3,6,4,90,57,35,15,14,7,13,23,1510,81,675
2019-540,Wimbledon,Grass,128,G,20190701,170,104269,,,Fernando Verdasco,L,188,ESP,35.6,106378,30,,Kyle Edmund,R,188,GBR,24.4,4-6 4-6 7-6(3) 6-3 6-4,5,R64,223,16,10,146,93,72,27,27,2,8,5,4,155,103,76,19,25,7,13,37,1235,30,1325
2019-540,Wimbledon,Grass,128,G,20190701,171,105341,,,Thomas Fabbiano,R,173,ITA,30,103333,,,Ivo Karlovic,R,208,CRO,40.3,6-3 6-7(6) 6-3 6-7(4) 6-4,5,R64,187,9,3,160,119,94,27,29,1,1,38,8,146,94,78,28,25,4,7,89,639,80,679
2019-540,Wimbledon,Grass,128,G,20190701,172,104731,4,,Kevin Anderson,R,203,RSA,33.1,104386,,,Janko Tipsarevic,R,180,SRB,35,6-4 6-7(5) 6-1 6-4,5,R64,179,24,3,111,74,65,22,20,1,1,3,2,138,89,58,27,20,4,8,8,3610,288,125
2019-540,Wimbledon,Grass,128,G,20190701,173,105550,26,,Guido Pella,L,183,ARG,29.1,104312,,,Andreas Seppi,R,190,ITA,35.3,6-4 4-6 4-6 7-5 6-1,5,R64,217,9,4,169,113,84,26,25,14,18,16,9,155,90,64,31,24,13,19,26,1430,73,745
2019-540,Wimbledon,Grass,128,G,20190701,174,124187,,,Reilly Opelka,R,211,USA,21.8,104527,22,,Stan Wawrinka,R,183,SUI,34.2,7-5 3-6 4-6 6-4 8-6,5,R64,193,23,2,163,116,83,31,27,10,12,17,5,144,87,71,36,28,7,10,63,855,19,1715
2019-540,Wimbledon,Grass,128,G,20190701,175,105683,15,,Milos Raonic,R,196,CAN,28.5,104898,,,Robin Haase,R,191,NED,32.2,7-6(1) 7-5 7-6(4),5,R64,153,32,5,103,65,54,28,20,3,4,9,4,127,87,59,24,18,6,8,17,1945,76,716
2019-540,Wimbledon,Grass,128,G,20190701,176,111575,10,,Karen Khachanov,R,198,RUS,23.1,103852,,,Feliciano Lopez,L,188,ESP,37.7,4-6 6-4 7-5 6-4,5,R64,164,10,8,119,76,62,23,21,8,10,18,8,136,86,65,23,21,6,10,9,2980,54,917
2019-540,Wimbledon,Grass,128,G,20190701,177,105138,23,,Roberto Bautista Agut,R,183,ESP,31.2,104327,,,Steve Darcis,R,178,BEL,35.2,6-3 6-2 4-2 RET,5,R64,93,5,2,73,49,39,14,12,0,0,6,1,79,45,30,12,11,6,10,22,1600,221,221
2019-540,Wimbledon,Grass,128,G,20190701,178,105332,28,,Benoit Paire,R,196,FRA,30.1,200175,,,Miomir Kecmanovic,R,183,SRB,19.8,7-6(5) 6-4 RET,5,R64,92,9,8,71,41,34,15,12,5,6,1,3,83,54,36,17,11,4,6,32,1278,67,817
2019-540,Wimbledon,Grass,128,G,20190701,179,106210,,Q,Jiri Vesely,L,198,CZE,25.9,104655,,,Pablo Cuevas,R,180,URU,33.4,4-6 7-6(5) 6-4 6-4,5,R64,177,21,3,117,85,70,17,22,3,5,9,3,143,89,62,31,21,10,13,124,448,45,1003
