tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2018-580,Australian Open,Hard,128,G,20180115,228,105223,12,,Juan Martin del Potro,R,198,ARG,29.3,111575,,,Karen Khachanov,R,198,RUS,21.6,6-4 7-6(4) 6-7(0) 6-4,5,R64,225,13,3,142,90,73,25,22,2,3,28,3,152,102,78,25,22,12,15,10,2725,47,1030
2018-580,Australian Open,Hard,128,G,20180115,229,105916,,,Marton Fucsovics,R,188,HUN,25.9,105023,13,,Sam Querrey,R,198,USA,30.2,6-4 7-6(6) 4-6 6-2,5,R64,163,14,7,130,73,60,30,20,10,12,19,5,144,84,63,29,20,12,16,80,674,13,2535
2018-580,Australian Open,Hard,128,G,20180115,230,106044,,,Nicolas Kicker,R,178,ARG,25.4,105041,,,Lukas Lacko,R,185,SVK,30.2,6-2 7-5 1-6 7-5,5,R64,152,2,2,110,77,50,12,19,3,9,14,2,126,76,52,18,20,9,17,93,590,86,621
2018-580,Australian Open,Hard,128,G,20180115,231,104755,29,,Richard Gasquet,R,183,FRA,31.5,132283,,Q,Lorenzo Sonego,R,191,ITA,22.6,6-2 6-2 6-3,5,R64,113,7,4,69,48,42,10,12,1,1,9,3,109,65,39,18,13,10,16,31,1375,219,243
2018-580,Australian Open,Hard,128,G,20180115,232,103819,2,,Roger Federer,R,185,SUI,36.4,105526,,,Jan Lennard Struff,R,193,GER,27.7,6-4 6-4 7-6(4),5,R64,115,17,1,92,53,44,26,16,2,3,7,5,107,54,41,27,16,8,11,2,9605,55,870
2018-580,Australian Open,Hard,128,G,20180115,301,104745,1,,Rafael Nadal,L,185,ESP,31.6,106000,28,,Damir Dzumhur,R,175,BIH,25.6,6-1 6-3 6-1,5,R32,110,4,0,79,51,34,19,12,1,2,5,6,75,40,22,11,11,9,16,1,10600,30,1391
2018-580,Australian Open,Hard,128,G,20180115,302,106043,24,,Diego Schwartzman,R,170,ARG,25.4,105238,,,Alexandr Dolgopolov,R,180,UKR,29.1,6-7(1) 6-2 6-3 6-3,5,R32,158,13,4,118,69,49,28,19,7,10,5,6,123,67,42,25,19,4,12,26,1675,37,1296
2018-580,Australian Open,Hard,128,G,20180115,303,105807,10,,Pablo Carreno Busta,R,188,ESP,26.5,104180,23,,Gilles Muller,L,193,LUX,34.6,7-6(4) 4-6 7-5 7-5,5,R32,198,14,4,142,105,81,21,23,3,4,40,5,138,88,74,22,23,2,4,11,2615,28,1490
2018-580,Australian Open,Hard,128,G,20180115,304,105227,6,,Marin Cilic,R,198,CRO,29.2,105992,,,Ryan Harrison,R,185,USA,25.6,7-6(4) 6-3 7-6(4),5,R32,149,16,2,103,70,58,20,17,5,6,10,1,111,72,49,23,16,2,4,6,3805,45,1115
2018-580,Australian Open,Hard,128,G,20180115,305,105777,3,,Grigor Dimitrov,R,191,BUL,26.6,126094,30,,Andrey Rublev,R,188,RUS,20.2,6-3 4-6 6-4 6-4,5,R32,184,13,15,142,89,68,20,20,11,15,4,13,136,84,56,23,19,13,19,3,4990,32,1373
2018-580,Australian Open,Hard,128,G,20180115,306,106401,17,,Nick Kyrgios,R,193,AUS,22.7,104542,15,,Jo-Wilfried Tsonga,R,188,FRA,32.7,7-6(5) 4-6 7-6(6) 7-6(5),5,R32,197,28,3,146,96,76,32,23,3,5,28,4,140,97,84,22,23,3,4,17,2260,15,2320
2018-580,Australian Open,Hard,128,G,20180115,307,106378,,,Kyle Edmund,R,188,GBR,23,105932,,,Nikoloz Basilashvili,R,185,GEO,25.8,7-6(0) 3-6 4-6 6-0 7-5,5,R32,214,20,2,133,82,58,32,24,2,7,12,17,203,122,79,33,25,20,27,49,992,61,836
2018-580,Australian Open,Hard,128,G,20180115,308,104312,,,Andreas Seppi,R,190,ITA,33.9,103333,,,Ivo Karlovic,R,208,CRO,38.8,6-3 7-6(4) 6-7(3) 6-7(5) 9-7,5,R32,231,23,7,175,101,86,52,31,2,2,52,6,182,129,104,31,30,7,9,76,686,89,615
2018-580,Australian Open,Hard,128,G,20180115,309,106233,5,,Dominic Thiem,R,185,AUT,24.3,105173,26,,Adrian Mannarino,L,180,FRA,29.5,6-4 6-2 7-5,5,R32,128,9,2,87,52,37,21,15,1,3,3,3,92,56,30,17,15,6,12,5,4060,27,1625
2018-580,Australian Open,Hard,128,G,20180115,310,105815,,,Tennys Sandgren,R,188,USA,26.4,109739,,,Maximilian Marterer,L,188,GER,22.5,5-7 6-3 7-5 7-6(5),5,R32,176,13,0,131,100,80,18,23,6,8,8,2,136,96,68,24,22,3,6,97,583,94,587
2018-580,Australian Open,Hard,128,G,20180115,311,104925,14,,Novak Djokovic,R,188,SRB,30.6,105077,21,,Albert Ramos,L,188,ESP,29.9,6-2 6-3 6-3,5,R32,141,2,3,87,55,44,16,13,6,6,3,3,96,57,34,20,13,7,12,14,2335,22,1845
2018-580,Australian Open,Hard,128,G,20180115,312,111202,,,Hyeon Chung,R,188,KOR,21.6,100644,4,,Alexander Zverev,R,198,GER,20.7,5-7 7-6(3) 2-6 6-3 6-0,5,R32,202,5,3,142,107,83,17,24,3,6,21,5,136,84,60,28,23,6,10,58,857,4,4610
2018-580,Australian Open,Hard,128,G,20180115,313,104926,25,,Fabio Fognini,R,178,ITA,30.6,103898,,,Julien Benneteau,R,185,FRA,36,3-6 6-2 6-1 4-6 6-3,5,R32,180,3,6,142,92,65,24,21,11,14,10,6,126,83,53,20,22,5,12,25,1715,59,855
2018-580,Australian Open,Hard,128,G,20180115,314,104607,19,,Tomas Berdych,R,196,CZE,32.3,105223,12,,Juan Martin del Potro,R,198,ARG,29.3,6-3 6-3 6-2,5,R32,136,20,5,94,56,43,16,13,7,9,7,3,86,52,32,8,13,11,18,20,2050,10,2725
2018-580,Australian Open,Hard,128,G,20180115,315,105916,,,Marton Fucsovics,R,188,HUN,25.9,106044,,,Nicolas Kicker,R,178,ARG,25.4,6-3 6-3 6-2,5,R32,116,12,0,73,50,39,13,13,0,1,4,3,87,52,31,13,13,3,9,80,674,93,590
2018-580,Australian Open,Hard,128,G,20180115,316,103819,2,,Roger Federer,R,185,SUI,36.4,104755,29,,Richard Gasquet,R,183,FRA,31.5,6-2 7-5 6-4,5,R32,119,12,1,94,61,49,14,15,1,2,3,3,90,61,41,12,15,3,8,2,9605,31,1375
2018-580,Australian Open,Hard,128,G,20180115,401,104745,1,,Rafael Nadal,L,185,ESP,31.6,106043,24,,Diego Schwartzman,R,170,ARG,25.4,6-3 6-7(4) 6-3 6-3,5,R16,231,7,4,146,100,63,28,20,15,18,12,3,147,79,53,30,19,11,18,1,10600,26,1675
2018-580,Australian Open,Hard,128,G,20180115,402,105227,6,,Marin Cilic,R,198,CRO,29.2,105807,10,,Pablo Carreno Busta,R,188,ESP,26.5,6-7(2) 6-3 7-6(0) 7-6(3),5,R16,207,20,4,133,83,67,25,22,2,6,9,3,152,107,67,25,23,8,14,6,3805,11,2615
2018-580,Australian Open,Hard,128,G,20180115,403,105777,3,,Grigor Dimitrov,R,191,BUL,26.6,106401,17,,Nick Kyrgios,R,193,AUS,22.7,7-6(3) 7-6(4) 4-6 7-6(4),5,R16,206,16,7,158,111,90,19,23,2,5,36,7,155,101,80,27,23,7,9,3,4990,17,2260
2018-580,Australian Open,Hard,128,G,20180115,404,106378,,,Kyle Edmund,R,188,GBR,23,104312,,,Andreas Seppi,R,190,ITA,33.9,6-7(4) 7-5 6-2 6-3,5,R16,177,25,3,128,80,64,28,21,5,6,12,2,126,80,56,24,20,10,15,49,992,76,686
2018-580,Australian Open,Hard,128,G,20180115,405,105815,,,Tennys Sandgren,R,188,USA,26.4,106233,5,,Dominic Thiem,R,185,AUT,24.3,6-2 4-6 7-6(4) 6-7(7) 6-3,5,R16,234,20,4,186,138,101,26,26,10,12,20,4,161,104,79,30,25,4,8,97,583,5,4060
2018-580,Australian Open,Hard,128,G,20180115,406,111202,,,Hyeon Chung,R,188,KOR,21.6,104925,14,,Novak Djokovic,R,188,SRB,30.6,7-6(4) 7-5 7-6(3),5,R16,201,1,2,136,91,59,21,18,14,19,2,9,130,81,53,19,18,4,10,58,857,14,2335
2018-580,Australian Open,Hard,128,G,20180115,407,104607,19,,Tomas Berdych,R,196,CZE,32.3,104926,25,,Fabio Fognini,R,178,ITA,30.6,6-1 6-4 6-4,5,R16,128,10,1,89,42,32,27,14,7,9,3,4,83,47,23,20,13,5,11,20,2050,25,1715
2018-580,Australian Open,Hard,128,G,20180115,408,103819,2,,Roger Federer,R,185,SUI,36.4,105916,,,Marton Fucsovics,R,188,HUN,25.9,6-4 7-6(3) 6-2,5,R16,121,6,2,81,48,40,25,15,0,0,5,6,108,57,38,27,15,7,10,2,9605,80,674
2018-580,Australian Open,Hard,128,G,20180115,501,105227,6,,Marin Cilic,R,198,CRO,29.2,104745,1,,Rafael Nadal,L,185,ESP,31.6,3-6 6-3 6-7(5) 6-2 2-0 RET,5,QF,227,20,8,138,93,72,17,20,8,10,3,2,164,123,83,13,20,14,19,6,3805,1,10600
2018-580,Australian Open,Hard,128,G,20180115,502,106378,,,Kyle Edmund,R,188,GBR,23,105777,3,,Grigor Dimitrov,R,191,BUL,26.6,6-4 3-6 6-3 6-4,5,QF,169,13,4,124,80,60,19,19,6,9,7,7,116,73,50,23,19,10,15,49,992,3,4990
2018-580,Australian Open,Hard,128,G,20180115,503,111202,,,Hyeon Chung,R,188,KOR,21.6,105815,,,Tennys Sandgren,R,188,USA,26.4,6-4 7-6(5) 6-3,5,QF,148,7,3,107,81,57,16,16,6,8,12,5,104,57,41,21,15,9,13,58,857,97,583
2018-580,Australian Open,Hard,128,G,20180115,504,103819,2,,Roger Federer,R,185,SUI,36.4,104607,19,,Tomas Berdych,R,196,CZE,32.3,7-6(1) 6-3 6-4,5,QF,134,15,5,96,60,50,19,16,3,5,4,1,94,53,37,21,15,4,8,2,9605,20,2050
2018-580,Australian Open,Hard,128,G,20180115,601,105227,6,,Marin Cilic,R,198,CRO,29.2,106378,,,Kyle Edmund,R,188,GBR,23,6-2 7-6(4) 6-2,5,SF,138,11,1,89,50,45,22,14,2,2,7,3,101,68,44,16,14,4,8,6,3805,49,992
2018-580,Australian Open,Hard,128,G,20180115,602,103819,2,,Roger Federer,R,185,SUI,36.4,111202,,,Hyeon Chung,R,188,KOR,21.6,6-1 5-2 RET,5,SF,62,9,1,37,16,15,15,7,1,1,1,3,53,30,17,9,7,7,11,2,9605,58,857
2018-580,Australian Open,Hard,128,G,20180115,701,103819,2,,Roger Federer,R,185,SUI,36.4,105227,6,,Marin Cilic,R,198,CRO,29.2,6-2 6-7(5) 6-3 3-6 6-1,5,F,183,24,4,139,84,67,32,23,7,9,16,5,141,88,61,27,22,7,13,2,9605,6,3805
2018-520,Roland Garros,Clay,128,G,20180528,100,104745,1,,Rafael Nadal,L,185,ESP,31.9,104620,,LL,Simone Bolelli,R,183,ITA,32.6,6-4 6-3 7-6(9),5,R128,177,2,3,109,63,47,27,16,5,7,2,1,107,82,46,16,15,6,10,1,8770,129,430
2018-520,Roland Garros,Clay,128,G,20180528,101,105550,,,Guido Pella,L,183,ARG,28,105311,,,Joao Sousa,R,185,POR,29.1,6-2 6-3 6-4,5,R128,110,10,0,76,52,42,16,14,3,3,2,5,90,62,37,15,13,4,8,78,728,49,1051
2018-520,Roland Garros,Clay,128,G,20180528,102,104291,,,Malek Jaziri,R,185,TUN,34.3,104022,,,Mikhail Youzhny,R,183,RUS,35.9,2-6 6-2 6-2 3-6 6-2,5,R128,213,5,5,156,72,52,39,21,13,18,5,7,141,73,43,37,20,13,20,63,872,98,616
2018-520,Roland Garros,Clay,128,G,20180528,103,104755,27,,Richard Gasquet,R,183,FRA,31.9,104312,,,Andreas Seppi,R,190,ITA,34.2,6-0 6-2 6-2,5,R128,86,7,2,60,38,32,11,11,0,1,1,7,73,44,21,7,11,8,16,32,1395,50,1045
2018-520,Roland Garros,Clay,128,G,20180528,104,133430,24,,Denis Shapovalov,L,185,CAN,19.1,105357,,,John Millman,R,183,AUS,28.9,7-5 6-4 6-2,5,R128,123,4,5,85,46,35,23,15,2,4,2,3,99,62,38,16,15,6,12,25,1573,59,901
2018-520,Roland Garros,Clay,128,G,20180528,105,109739,,,Maximilian Marterer,L,188,GER,22.9,105992,,,Ryan Harrison,R,185,USA,26,6-1 6-3 7-5,5,R128,114,6,2,95,53,38,22,14,6,9,2,5,78,38,21,15,14,1,9,70,831,56,920
2018-520,Roland Garros,Clay,128,G,20180528,106,105074,,LL,Ruben Bemelmans,L,183,BEL,30.3,106026,,,Yuki Bhambri,R,185,IND,25.8,6-4 6-4 6-1,5,R128,130,4,6,103,61,40,19,14,4,8,0,6,105,63,31,16,13,10,18,110,490,93,665
2018-520,Roland Garros,Clay,128,G,20180528,107,105132,,LL,Jurgen Zopp,R,190,EST,30.1,106058,14,,Jack Sock,R,191,USA,25.6,6-7(4) 6-2 4-6 7-6(5) 6-3,5,R128,225,14,0,149,97,75,25,26,4,8,11,4,175,116,74,31,25,13,19,136,418,14,2110
2018-520,Roland Garros,Clay,128,G,20180528,108,106043,11,,Diego Schwartzman,R,170,ARG,25.7,123921,,,Calvin Hemery,R,191,FRA,23.3,6-1 6-3 6-1,5,R128,87,1,2,66,49,42,8,12,1,1,5,10,67,36,21,9,11,5,11,12,2165,130,430
2018-520,Roland Garros,Clay,128,G,20180528,109,106361,,Q,Adam Pavlasek,R,185,CZE,23.6,105806,,,Mirza Basic,R,188,BIH,26.8,6-7(4) 7-5 6-2 6-2,5,R128,144,16,3,122,88,66,23,20,3,3,6,3,129,75,48,31,20,5,10,185,317,81,717
2018-520,Roland Garros,Clay,128,G,20180528,110,105341,,,Thomas Fabbiano,R,173,ITA,29,105051,,,Matthew Ebden,R,188,AUS,30.5,6-4 5-7 6-2 3-6 6-2,5,R128,220,3,3,159,106,65,30,24,12,18,15,9,172,113,76,20,23,12,21,115,466,73,794
2018-520,Roland Garros,Clay,128,G,20180528,111,106432,,,Borna Coric,R,188,CRO,21.5,104259,22,,Philipp Kohlschreiber,R,178,GER,34.6,6-3 3-6 6-3 6-4,5,R128,159,10,2,105,62,52,26,19,2,3,4,3,112,67,52,20,18,5,8,40,1200,24,1620
2018-520,Roland Garros,Clay,128,G,20180528,112,104660,,LL,Sergiy Stakhovsky,R,193,UKR,32.3,103852,28,,Feliciano Lopez,L,188,ESP,36.6,6-2 6-4 6-2,5,R128,114,5,2,83,50,36,16,13,8,11,7,7,95,47,28,16,13,7,15,127,433,33,1375
2018-520,Roland Garros,Clay,128,G,20180528,113,104999,,,Mischa Zverev,L,190,GER,30.7,104252,,,Florian Mayer,R,190,GER,34.6,6-2 6-1 7-6(3),5,R128,111,8,2,96,59,50,19,14,9,9,4,2,73,46,31,14,13,2,6,64,870,90,671
2018-520,Roland Garros,Clay,128,G,20180528,114,104655,,,Pablo Cuevas,R,180,URU,32.4,105379,,,Aljaz Bedene,R,181,SLO,28.8,6-4 6-3 6-2,5,R128,130,5,5,93,50,34,24,14,4,7,1,3,80,34,19,18,13,6,13,75,755,66,850
2018-520,Roland Garros,Clay,128,G,20180528,115,104731,6,,Kevin Anderson,R,203,RSA,32,103893,,,Paolo Lorenzi,R,183,ITA,36.4,6-1 6-2 6-4,5,R128,102,18,4,68,44,39,13,13,2,3,0,4,89,47,27,17,12,9,15,7,3635,74,780
2018-520,Roland Garros,Clay,128,G,20180528,116,105227,3,,Marin Cilic,R,198,CRO,29.6,105902,,,James Duckworth,R,183,AUS,26.3,6-3 7-5 7-6(4),5,R128,133,13,5,92,57,48,22,17,0,1,12,4,120,74,50,22,16,9,12,4,4950,1072,8
2018-520,Roland Garros,Clay,128,G,20180528,117,128034,,Q,Hubert Hurkacz,R,196,POL,21.2,105815,,,Tennys Sandgren,R,188,USA,26.8,6-2 6-2 3-6 6-3,5,R128,131,6,1,99,65,50,21,17,3,4,7,7,115,67,50,16,17,3,8,188,315,54,953
2018-520,Roland Garros,Clay,128,G,20180528,118,105526,,,Jan Lennard Struff,R,193,GER,28,105539,,,Evgeny Donskoy,R,185,RUS,28,6-1 6-3 6-0,5,R128,80,5,4,64,27,20,26,11,4,5,3,3,77,44,21,12,11,8,16,71,830,79,726
2018-520,Roland Garros,Clay,128,G,20180528,119,105449,,,Steve Johnson,R,188,USA,28.4,105173,25,,Adrian Mannarino,L,180,FRA,29.9,7-6(1) 6-2 6-2,5,R128,123,6,6,95,47,39,31,14,9,9,3,5,86,52,39,14,14,3,7,46,1110,26,1535
2018-520,Roland Garros,Clay,128,G,20180528,120,104926,18,,Fabio Fognini,R,178,ITA,31,104665,,,Pablo Andujar,R,180,ESP,32.3,6-4 6-2 6-1,5,R128,118,3,3,81,51,34,17,13,3,5,1,2,92,59,28,14,12,4,12,18,1940,128,431
2018-520,Roland Garros,Clay,128,G,20180528,121,111200,,Q,Elias Ymer,R,185,SWE,22.1,104534,,,Dudi Sela,R,175,ISR,33.1,7-6(3) 6-3 6-1,5,R128,132,6,2,97,58,41,21,14,5,7,2,4,108,55,34,20,14,5,11,122,453,104,572
2018-520,Roland Garros,Clay,128,G,20180528,122,105916,,,Marton Fucsovics,R,188,HUN,26.2,105577,,,Vasek Pospisil,R,193,CAN,27.9,6-3 6-3 7-6(5),5,R128,131,4,4,96,56,42,22,15,1,3,5,7,106,66,49,11,15,5,10,45,1122,88,673
2018-520,Roland Garros,Clay,128,G,20180528,123,106378,16,,Kyle Edmund,R,188,GBR,23.3,200282,,,Alex De Minaur,R,183,AUS,19.2,6-2 6-4 6-3,5,R128,116,2,7,76,41,35,20,14,4,5,3,4,83,47,28,16,13,3,9,17,1950,105,541
2018-520,Roland Garros,Clay,128,G,20180528,124,104545,9,,John Isner,R,208,USA,33,111511,,,Noah Rubin,R,175,USA,22.2,6-3 7-6(7) 7-6(7),5,R128,138,28,0,96,70,63,20,17,2,2,5,5,121,88,59,23,16,10,11,10,2980,173,327
2018-520,Roland Garros,Clay,128,G,20180528,125,104547,,,Horacio Zeballos,L,188,ARG,33,105216,,,Yuichi Sugita,R,173,JPN,29.6,6-4 6-7(3) 6-4 6-2,5,R128,179,14,4,141,84,69,27,20,6,7,10,3,131,75,53,29,20,6,11,103,590,48,1070
2018-520,Roland Garros,Clay,128,G,20180528,126,105732,,,Pierre Hugues Herbert,R,188,FRA,27.1,105166,,LL,Peter Polansky,R,180,CAN,29.9,6-3 4-6 6-2 6-2,5,R128,146,11,4,116,76,53,25,18,6,8,2,1,105,74,42,18,17,10,16,87,680,124,449
2018-520,Roland Garros,Clay,128,G,20180528,127,104871,,,Jeremy Chardy,R,188,FRA,31.2,104607,17,,Tomas Berdych,R,196,CZE,32.6,7-6(5) 7-6(8) 1-6 5-7 6-2,5,R128,253,19,7,172,113,89,22,26,4,9,24,7,182,110,90,28,25,16,20,86,680,20,1750
2018-520,Roland Garros,Clay,128,G,20180528,128,105077,31,,Albert Ramos,L,188,ESP,30.3,105062,,,Mikhail Kukushkin,R,183,KAZ,30.4,7-6(0) 6-4 6-1,5,R128,127,3,2,76,45,34,19,15,2,4,3,2,104,55,33,23,14,12,18,36,1260,83,694
2018-520,Roland Garros,Clay,128,G,20180528,129,134770,,Q,Casper Ruud,R,183,NOR,19.4,111442,,,Jordan Thompson,R,183,AUS,24.1,6-1 6-4 2-6 4-6 6-3,5,R128,180,11,3,133,84,57,23,22,6,12,3,5,133,94,59,15,22,7,15,157,350,91,669
2018-520,Roland Garros,Clay,128,G,20180528,130,103898,,,Julien Benneteau,R,185,FRA,36.4,104919,,,Leonardo Mayer,R,188,ARG,31,2-6 7-6(4) 6-2 6-3,5,R128,185,10,6,120,69,54,29,19,4,6,9,6,141,78,57,29,18,10,13,62,882,42,1186
2018-520,Roland Garros,Clay,128,G,20180528,131,105223,5,,Juan Martin del Potro,R,198,ARG,29.6,103917,,,Nicolas Mahut,R,191,FRA,36.3,1-6 6-1 6-2 6-4,5,R128,127,9,2,94,57,41,24,16,2,4,3,3,93,56,42,13,16,5,10,6,4450,116,465
2018-520,Roland Garros,Clay,128,G,20180528,132,105676,8,,David Goffin,R,180,BEL,27.4,104898,,,Robin Haase,R,191,NED,31.1,4-6 4-6 6-4 6-1 6-0,5,R128,172,18,4,123,67,50,29,22,9,14,8,2,134,87,54,15,21,7,17,9,3020,44,1155
2018-520,Roland Garros,Clay,128,G,20180528,133,144895,,,Corentin Moutet,L,180,FRA,19.1,103333,,,Ivo Karlovic,R,208,CRO,39.2,7-6(7) 6-2 7-6(5),5,R128,128,4,3,100,71,58,22,16,4,4,26,9,94,64,56,13,16,3,5,141,398,92,665
2018-520,Roland Garros,Clay,128,G,20180528,134,105373,,Q,Martin Klizan,L,191,SVK,28.8,111513,,,Laslo Djere,R,188,SRB,22.9,7-6(6) 4-6 7-6(6) 6-1,5,R128,203,10,5,128,75,55,28,21,6,10,5,5,135,81,58,23,20,4,10,117,463,101,596
2018-520,Roland Garros,Clay,128,G,20180528,135,104792,32,,Gael Monfils,R,193,FRA,31.7,200611,,,Elliot Benchetrit,R,193,MAR,19.6,3-6 6-1 6-2 6-1,5,R128,130,1,7,94,49,37,24,16,8,11,1,5,108,54,30,21,15,7,16,37,1220,306,166
2018-520,Roland Garros,Clay,128,G,20180528,136,105477,,LL,Marco Trungelliti,R,178,ARG,28.3,106071,,Q,Bernard Tomic,R,196,AUS,25.5,6-4 5-7 6-4 6-4,5,R128,174,16,5,131,70,51,35,21,9,12,12,1,141,87,60,25,21,13,18,190,313,206,291
2018-520,Roland Garros,Clay,128,G,20180528,137,106065,,,Marco Cecchinato,R,185,ITA,25.6,105657,,,Marius Copil,R,191,ROU,27.6,2-6 6-7(4) 7-5 6-2 10-8,5,R128,221,13,2,171,111,87,35,29,5,7,23,4,176,99,76,43,29,10,14,72,806,94,662
2018-520,Roland Garros,Clay,128,G,20180528,138,105643,,,Federico Delbonis,L,193,ARG,27.6,105064,,Q,Thomaz Bellucci,L,188,BRA,30.4,6-1 6-3 3-6 6-1,5,R128,131,6,3,98,68,50,17,16,6,7,2,3,94,55,33,19,16,3,9,69,835,278,201
2018-520,Roland Garros,Clay,128,G,20180528,139,105807,10,,Pablo Carreno Busta,R,188,ESP,26.8,106075,,Q,Jozef Kovalik,R,183,SVK,25.5,4-6 6-1 7-5 7-6(5),5,R128,181,4,1,149,97,65,27,21,6,10,7,1,120,67,51,21,20,8,14,11,2415,146,383
2018-520,Roland Garros,Clay,128,G,20180528,140,105138,13,,Roberto Bautista Agut,R,183,ESP,30.1,104797,,,Denis Istomin,R,185,UZB,31.7,6-2 6-7(3) 1-6 6-4 6-4,5,R128,210,7,2,150,87,63,34,24,7,12,11,2,138,97,69,20,23,11,17,13,2120,100,602
2018-520,Roland Garros,Clay,128,G,20180528,141,105053,,Q,Santiago Giraldo,R,188,COL,30.4,104571,,,Marcos Baghdatis,R,183,CYP,32.9,3-6 3-4 RET,5,R128,78,3,0,48,30,21,10,8,2,4,2,2,57,26,21,16,8,2,2,315,159,84,689
2018-520,Roland Garros,Clay,128,G,20180528,142,144719,,Q,Jaume Munar,R,183,ESP,21,103970,,,David Ferrer,R,175,ESP,36.1,3-6 3-6 7-6(3) 7-6(4) 7-5,5,R128,255,4,2,183,115,77,32,27,16,25,5,9,187,127,76,32,27,5,12,155,356,41,1190
2018-520,Roland Garros,Clay,128,G,20180528,143,104925,20,,Novak Djokovic,R,188,SRB,31,104297,,Q,Rogerio Dutra Silva,R,178,BRA,34.3,6-3 6-4 6-4,5,R128,125,6,1,85,59,43,14,15,4,7,4,5,101,71,42,10,14,5,11,22,1665,134,421
2018-520,Roland Garros,Clay,128,G,20180528,144,104269,30,,Fernando Verdasco,L,188,ESP,34.5,106415,,,Yoshihito Nishioka,L,170,JPN,22.6,6-7(4) 6-4 6-3 6-7(3) 7-5,5,R128,262,11,10,183,120,83,28,28,10,17,0,0,189,128,80,23,27,11,22,35,1280,266,207
2018-520,Roland Garros,Clay,128,G,20180528,145,105819,,Q,Guido Andreozzi,R,183,ARG,26.8,126203,,,Taylor Fritz,R,196,USA,20.5,6-7(4) 6-3 3-6 6-2 6-3,5,R128,215,15,11,158,96,72,29,24,11,15,13,3,150,90,63,24,23,6,13,108,506,68,849
2018-520,Roland Garros,Clay,128,G,20180528,146,111577,,,Jared Donaldson,R,188,USA,21.6,111797,,,Nicolas Jarry,R,201,CHI,22.6,6-3 4-6 3-6 6-3 6-4,5,R128,170,11,5,143,67,51,45,24,7,10,12,2,115,75,55,26,23,4,8,57,910,61,888
2018-520,Roland Garros,Clay,128,G,20180528,147,105777,4,,Grigor Dimitrov,R,191,BUL,27,105633,,LL,Mohamed Safwat,R,180,EGY,27.6,6-1 6-4 7-6(1),5,R128,122,6,5,86,52,46,20,15,2,3,6,4,85,56,37,13,14,5,9,5,4870,182,320
2018-520,Roland Garros,Clay,128,G,20180528,148,106233,7,,Dominic Thiem,R,185,AUT,24.7,125802,,Q,Ilya Ivashka,R,193,BLR,24.2,6-2 6-4 6-1,5,R128,104,1,3,78,49,36,12,13,4,6,0,8,77,41,26,8,12,6,14,8,3355,119,462
2018-520,Roland Garros,Clay,128,G,20180528,149,126774,,,Stefanos Tsitsipas,R,193,GRE,19.7,126535,,Q,Carlos Taberner,R,183,ESP,20.8,7-5 6-7(5) 6-4 6-3,5,R128,211,8,2,136,70,58,39,22,4,5,0,6,156,111,80,15,21,8,13,39,1212,213,278
2018-520,Roland Garros,Clay,128,G,20180528,150,126610,,,Matteo Berrettini,R,196,ITA,22.1,106214,,LL,Oscar Otte,R,193,GER,24.8,3-6 7-5 6-2 6-1,5,R128,118,4,2,91,59,51,20,18,1,2,4,5,106,57,44,21,18,7,12,96,639,156,351
2018-520,Roland Garros,Clay,128,G,20180528,151,105208,,Q,Ernests Gulbis,R,190,LAT,29.7,104180,29,,Gilles Muller,L,193,LUX,35,2-6 6-4 6-4 6-3,5,R128,172,9,7,116,66,47,30,19,13,16,10,7,116,61,45,25,18,4,9,160,342,34,1300
2018-520,Roland Garros,Clay,128,G,20180528,152,105453,19,,Kei Nishikori,R,178,JPN,28.4,126125,,,Maxime Janvier,R,196,FRA,21.6,7-6(0) 6-4 6-3,5,R128,139,1,1,96,52,44,27,16,10,10,1,1,100,48,35,26,15,6,9,21,1710,307,165
2018-520,Roland Garros,Clay,128,G,20180528,153,105332,,,Benoit Paire,R,196,FRA,29,106148,,,Roberto Carballes Baena,R,183,ESP,25.1,6-3 6-7(3) 7-6(9) 6-1,5,R128,165,23,5,139,68,57,32,20,3,7,4,5,126,85,52,24,20,6,14,51,1020,76,753
2018-520,Roland Garros,Clay,128,G,20180528,154,104468,,,Gilles Simon,R,183,FRA,33.4,105932,,,Nikoloz Basilashvili,R,185,GEO,26.2,6-4 6-0 6-7(4) 6-4,5,R128,177,15,2,118,66,52,28,19,4,5,4,9,149,80,47,37,19,12,18,65,870,77,747
2018-520,Roland Garros,Clay,128,G,20180528,155,105023,12,,Sam Querrey,R,198,USA,30.6,126207,,,Frances Tiafoe,R,188,USA,20.3,6-1 6-2 7-6(6),5,R128,110,11,3,95,52,42,23,14,6,6,6,5,82,41,25,22,13,3,7,15,2095,58,903
